"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Abundance.TrueSample"	"Abundance.Control"	"Prevalence.TrueSample"	"Prevalence.Control"	"PrevalencePercent.TrueSample"	"PrevalencePercent.Control"	"contam_th01"	"contam_th02"	"contam_th03"	"contam_th04"	"contam_th05"	"contam_th06"	"contam_th07"	"contam_th08"	"contam_th09"
"1630"	"e26b0fa334d8f338ba34578cb7c0d3cc"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Parviterribacter"	"Parviterribacter_g"	1.64218914894315e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1631"	"365d57bb9aef35d31fbdb8e8f2befa2c"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Parviterribacter"	"Parviterribacter_g"	8.31888172703419e-06	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1632"	"2401c1b266c99cda06bc79fb6687921f"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	"67-14_g"	4.48514296393198e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1633"	"292254d46addbc010ae77b2aad22c07b"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichales_o"	"Microtrichales_o"	"Microtrichales_o"	3.21871144251918e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1634"	"5bd3af0138e11ba03030ffee3ff0d14d"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Acidimicrobiia_c"	"Acidimicrobiia_c"	"Acidimicrobiia_c"	"Acidimicrobiia_c"	0.000164612188015932	0	5	0	10	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1635"	"5d1abae0ddf6cad89306c550da27be60"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichales_o"	"Microtrichales_o"	"Microtrichales_o"	2.24257148196599e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1636"	"a0e8eab23d890bdb4d706245cbda0a99"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	1.0786904697697e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1637"	"aa841546120b8e1a8bc228eae5e76e7d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	2.46193268142928e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1638"	"d0114cd302abef0f340ea6c350a9e9ce"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	1.35333462473563e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1639"	"571796b579f51b838556444d4599a8c0"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	3.82262996941896e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1640"	"4258c6c64aca78ba88e04777b085006b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	9.59904858987428e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1641"	"e744dbfb96aed90807539627cd3c76c3"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	3.2207792955805e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1642"	"93838f46384cf233d0a66b8064994ac2"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	2.1817864381569e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1643"	"9dc1ed3e05e369a84c46fd547c4d4fba"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	0.000311586427922726	0	6	0	12	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"1644"	"7a29274b08e0c86257462279e0fded28"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	1.88574122487464e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1645"	"18beac96a738809dd3343f116a7fc6af"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	2.12368331634387e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1646"	"5790e1e15de07d485fae866bfee8fda1"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	2.84059054382358e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1647"	"2f898db914a4f4668a6709c060ebb17d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	9.93432308626304e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1648"	"4748e8a42d43b5abde091a50264f9a92"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	0.00073954733927217	0	4	0	8	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1649"	"a6f840179ecb06b192f20dee0ce94dcb"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	3.39529751294457e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1650"	"56119e4521de70a96071662a4bbe7a12"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	8.31745468398265e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1651"	"95386ab3e65783e770e228a0377c8f91"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"Blastococcus_g"	9.71780975518595e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1652"	"5b04edef9b82afc7117ea860c16afc36"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Williamsia"	"Williamsia_g"	2.8249917604407e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1653"	"f89333bac73fb076475c957c48bf7be7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Brevibacteriaceae"	"Brevibacterium"	"Brevibacterium_g"	2.36253026991908e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1654"	"1c5cbc4c70c0adce05dc8d32013fe389"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Brevibacteriaceae"	"Brevibacterium"	"Brevibacterium_g"	1.77189770243931e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1655"	"261dfeeb6c011ef257861b2a0fe3bb7d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Brevibacteriaceae"	"Brevibacterium"	"Brevibacterium_g"	3.55967855024001e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1656"	"114f5b7e8e105cf4463573379e587a3d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Brevibacteriaceae"	"Brevibacterium"	"Brevibacterium_g"	1.25674189663298e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1657"	"4bc02855bc9103c3cefe6618e25ac388"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Brevibacteriaceae"	"Brevibacterium"	"Brevibacterium_g"	1.4665145836728e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1658"	"7a11a8eede759e61bc64992e24574c0d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	1.25833647917453e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1659"	"af6543270c1fc25b9e2dd284a5809b58"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	7.42380676404903e-05	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1660"	"e6e7238668c9f53d71a928d2f5ec64ea"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	6.54810625790609e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1661"	"27c0f32b9443b430537b7105ac5d2abb"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	4.21373289109862e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1662"	"81e7661c8ebb6e0fc435211e9aa6a47c"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	0.000344488934387897	0	5	0	10	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1663"	"b20e2e2b49787279b346eb45126e792c"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	3.47725937737624e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1664"	"da5403c5fba4778ac0bc3ce2ca8aa87e"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	8.93514234800572e-05	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1665"	"c1349374e8a50a7132f582f76ce1f062"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	2.59488373807753e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1666"	"416480b43f1ae4a764980f50b7535604"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	0.00680320897375168	0.00264425272728756	14	2	28	40	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"1667"	"f58910ce86da8d491a9fd8f316d2d009"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	2.05717224531779e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1668"	"0a6e5f1f3e123ed71ecd266e6f15bae1"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	0.000155358226774344	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1669"	"0a7438128275631ea3dca679ef253bd8"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	2.12284177752618e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1670"	"8dcc053ed353d5f57bd69f09ae86f681"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	1.37144816354519e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1671"	"443fb2d16fc7d839c24c5a7a7826dec6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	0.0063535512935078	4.55601621941774e-05	19	1	38	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"1672"	"7cefc409ff8f24417f6cd3c8b4264454"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	0.00378632418425671	0	14	0	28	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"1673"	"513814ca332d29f7baeeacb394bee500"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	2.26524998651637e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1674"	"161fd0eebe56f2797b8019afd95154b6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	0.00123464852788183	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1675"	"abfbcd31ee01d082d222b8afc5ecd572"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	0.00166466488499557	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1676"	"d30795b2d4d7ef1a4e833cda2dc45fb7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	0.00161215774613913	0.00108465228593584	19	2	38	40	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
"1677"	"dbd19c916ab439c7cf29b0f23f65d732"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia_g"	0.00100750615190598	0	21	0	42	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1678"	"2139c54715292f361b7667dd029bbfef"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	1.33938537093534e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1679"	"2b1312d5bdf27bcb4a10a2b0a71ed4ea"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	1.12128574098299e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1680"	"e973c53765ca51a9cf2bd8b4cfe77432"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	4.21566452185489e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1681"	"51afe0f294ef41a2de597e8f0135596b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	0.000107557910127053	0.000728343406167674	3	1	6	20	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"1682"	"9a17e6bc287dd490ce1e540c1105c055"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	2.4443901246639e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1683"	"14d41dfdcd208cddb2621b948a385d9b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	5.5996266915539e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1684"	"fea08f3d3208380d39bd5c9d842dc3a7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"Kocuria_g"	2.20324979344533e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1685"	"07f823ed91fe424a88e175a9101db80f"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Dermacoccaceae"	"Kytococcus"	"Kytococcus_g"	1.11929054199492e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1686"	"c493d201095c536f779a875aa81eb785"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangiaceae_f"	"Intrasporangiaceae_f"	1.61399932042134e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1687"	"db1e0886cb9529333a47b8ff4347c63b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangiaceae_f"	"Intrasporangiaceae_f"	0.000124749452095063	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"1688"	"5047a68b8052130e1c1f7a1393b98b25"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangiaceae_f"	"Intrasporangiaceae_f"	5.14293061329448e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1689"	"29d80c9b2aab2ac32d639588b7f58336"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Janibacter"	"Janibacter_g"	6.31825151075237e-06	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1690"	"e3208b1a8f4d52124ad74f927bbb47b9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangiaceae_f"	"Intrasporangiaceae_f"	8.49473326537547e-07	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1691"	"baf20e75c800bdc6ea7102446cb62004"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangiaceae_f"	"Intrasporangiaceae_f"	7.71439591994171e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1692"	"2b958f618a93c43c95ed97a27dbf99c1"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangiaceae_f"	"Intrasporangiaceae_f"	2.88972492769297e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1693"	"33f47e71a6bd90240260dbf02628d005"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Janibacter"	"Janibacter_g"	5.51906838125724e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1694"	"21673413c8312614eaf4f3f0e9ac6eba"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	"Knoellia_g"	6.81422287392805e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1695"	"1b2a69ff3303682dfb28d1a94ed10422"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	"Knoellia_g"	1.04728491386082e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1696"	"25bd1f0337adb3b810bea819517f633d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Knoellia"	"Knoellia_g"	1.04728491386082e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1697"	"728a3416cbccecfa8bc1ba3887e95291"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"Microbacterium_g"	5.54692700244065e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1698"	"3649694f98373f6faa98fa406d9f8240"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacteriaceae"	"Microbacteriaceae_g"	0	0.00111576011157601	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1699"	"873b0b68e099323e1d2ca5d17606a11d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	"Pseudoclavibacter_g"	0.00186002936594708	0	6	0	12	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"1700"	"252e53ae583e13acb3c82cbb37693975"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	"Pseudoclavibacter_g"	5.44588155207624e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1701"	"6dfb3d3d89238d192403129b1d722369"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	"Pseudoclavibacter_g"	8.80835535422172e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1702"	"765efc4daa162f7796da7e9afc482f8d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	"Pseudoclavibacter_g"	6.01548988645763e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1703"	"c17014b40aee445b5a478dbbbbcdaaa3"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	"Pseudoclavibacter_g"	4.72530480475441e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"1704"	"970b9035dc044bbada421946a4d1b38f"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Pseudoclavibacter"	"Pseudoclavibacter_g"	1.99366717485634e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1705"	"e3cf88a0fc4731af23d477c14f7f8de6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	"Galbitalea_g"	1.97145673509622e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1706"	"1d8fed6dd05137176cb30c3d1d39b927"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	"Galbitalea_g"	7.47523827321996e-07	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1707"	"9bab88ebfd3b8feedc0728fa1b783b93"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Galbitalea"	"Galbitalea_g"	7.47523827321996e-07	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1708"	"d60d0170cf57b6686a7aba8cdb72b0da"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacteriaceae_f"	"Microbacteriaceae_f"	0	0.000914582983722101	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1709"	"46b0ba5afe1e2b9268573006c628405a"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Plantibacter"	"Plantibacter_g"	9.47091997072625e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1710"	"bff2858a173d483d7604323d8fc9a6e9"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Diaminobutyricimonas"	"Diaminobutyricimonas_g"	4.11138105027098e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1711"	"9ac455d7d7a26fed46036043403628e6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agrococcus"	"Agrococcus_g"	2.40588734786301e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"1712"	"3a5562c342a4a4f807146f173e3b4913"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agrococcus"	"Agrococcus_g"	1.49504765464399e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
